License_Plate;In_Use;Capacity
LU7183ELWXJE;1;14794607
TK5768FX3Q52;1;10945129
WA4197TOT2JC;1;6171053
WA3496136YPD;1;16099898
WA8850BWUAJE;1;12443614
BI3370XP6KO2;1;13119356
LU0003A6AT8Q;1;10366360
LU3087SXQ93L;1;13398177
BI1911L227M2;1;14490081
TK1638OGFTAF;1;10233576
WA0313JDKBWR;1;11055942
TK7232U34UU2;1;7867646
LU8195PZUE5F;0;5533032
KR1522C9PKW9;1;11109027
KR4734S4FMCM;1;11798292
CZ3936U6BYR1;0;16957226
CZ5310762OAJ;1;15869354
KR3006WDJN6Q;1;6720125
CZ62039WPXTV;1;16621291
GD3831OCWOYY;1;17167453
GD4749GVXEUE;1;17386508
KR1834ANVODN;1;9830404
KR3945KPVMFE;1;11546326
WA53076BERJ3;1;5799729
WA487813X1N5;1;14073122
KR3353I44I9I;1;9520308
TK03440UEJ5Z;1;5229371
GD8565PTQ2R0;1;5424198
KR3802DDVGDS;0;15063471
TK7065QOTZVO;1;8769379
CZ276813XHV5;1;5704682
TK9955REVPRU;1;19302555
PO6476AG5BQ8;1;7764934
LU08596TS54N;1;14400513
PO6685K9PM34;1;6093690
KR5319P6SKGA;1;13284938
CZ08046NV0K9;1;9135851
CZ3689CKWQWX;1;5034849
GD4808J3V7LS;1;6639561
GD8596SDR72O;1;12642351
WA15707LFJ95;1;19074730
BI3572TIZ5BQ;0;13512155
GD0932R4YE6G;0;19928018
BI58002UQ7PL;1;14525556
TK06642DFJ8Q;1;18144265
KR4545B54RRA;1;8807468
KR2012LA9G6T;1;6607513
GD9544LPF22J;1;14254478
KR9412U86U3U;1;9512355
GD9822M7J95G;1;10605506
LU8964LYEZSG;1;16631843
CZ4800NL3JII;0;17915796
WA1375ODCSQI;1;13883079
TK6929LEM2GB;1;18630297
GD49737HAYWL;1;10634674
PO4291CEJBWN;0;16692785
LU66210I9Y83;1;15623226
CZ7827K3PUJ4;1;6775273
CZ34035NO9SC;0;14218080
WA6718GMPNZI;1;16573906
LU2157JQUFEF;1;12048945
GD4046OBXKZK;1;17685566
GD6247OKI4HW;1;12442007
KR1613GH4B08;1;15237701
LU9872AEDZZU;1;12609458
LU536629MUSI;1;11258878
TK744131AP9B;1;5786947
PO5940B5YVML;1;15906822
BI6600NQ1CY2;1;13605225
BI99545LQM8W;1;19406210
TK6583BJKT8L;1;17407576
CZ0015J83XI1;1;8602242
PO2694TPBU27;1;15697727
BI7073MSBKXX;1;19222214
CZ7686MCBOB4;1;17480013
LU6363NVXLUX;1;11396067
LU4116GE2G0Y;1;17345690
BI6943H0KOX0;1;8667310
TK3133567A6A;1;10834794
WA6650J4VMN6;1;16770519
CZ7341SD8HKF;1;17851605
GD6316R93HRK;1;11558401
BI72086V5ZOI;1;5442016
WA3809LAC0V3;1;11522912
BI3024IRG5RW;1;15184543
PO360914ZD7D;1;14249402
TK13201LZZ29;1;6337760
LU7438AQZNC9;1;8683633
KR0275N3OVQR;1;9115144
WA0981NGNMYG;1;8464414
LU3083V0E0PE;1;10011724
TK8512TW8BF6;1;6511077
WA4291YKTLHC;1;9505635
KR6327RT1BK0;1;9555983
KR6614MFICO0;1;15323553
WA9206CPTR4A;1;13954033
CZ3022FBPYKU;0;14288982
WA26971KX8ZR;1;6994289
BI9735MWAGC3;1;18792980
LU6097BGETRV;1;12840797
GD8667SJPI4T;1;15965519
WA0857GY2ZVC;1;6455052
PO9451NW0S8O;1;9937532
BI65661ZF3KR;1;5645628
WA0598RC6RE2;1;14729648
TK9255IJXA8I;1;16573581
PO19126IAU3T;1;7499422
BI8935MDICMT;0;11435294
PO3065GMC0GP;1;12819293
TK5971VBYQUJ;1;11962190
KR8325SVVFKW;1;11576351
WA0291LRS7HG;1;16205868
WA7816S15MDG;1;15828737
LU4188BKDIDW;1;5227542
PO0423MUXCZR;1;15590837
KR3195AWDXF8;0;13278443
WA9306Y5PJE6;1;18607807
LU50637MVQ13;1;5087124
CZ072218Q7M7;1;5830212
PO0887IPPNT8;1;12560310
KR6544RUHMBM;1;5381149
TK6538LHFM2P;1;8108369
GD5073ASLOTW;1;11673493
GD3429B5G7N0;1;12496720
BI5556V6I1MJ;1;17439750
GD4940Y5D8M0;1;6258201
WA1345LZ45NF;1;15606267
PO8878HJZJOE;1;15170725
PO689405WG1T;1;6122772
KR33667D99S3;1;10250901
LU3061OR697I;1;16873268
WA16090PZOHJ;1;15823250
PO4984JJ51NG;0;15117404
CZ2340QL1H07;1;6571640
PO1571QD82W8;1;16873807
BI1798A54ADO;1;15053453
LU8415CS9DEH;1;15126391
PO7636KHZAAB;1;6773959
WA75626C837X;0;6461404
TK3738J0WNG4;1;12712927
TK1661N3VWX1;1;6507550
LU1973OF6DFR;1;12679066
GD32678RJEBQ;1;19080763
WA08818I9P0B;1;19224349
TK54270IEKNI;0;15649894
PO0862ZAPSW5;1;10174983
TK4796QUBRA1;1;13104564
PO4516WGJIYJ;1;6157024
KR2083HYWGVL;1;16675821
BI7613KHYQX6;1;5620783
GD2952GRVZFS;1;13757131
GD2032D19RYZ;1;13340114
BI0109VKFAET;1;12981063
TK5579DM653R;1;10256516
LU8698N4MDN6;1;19958226
GD1910RAY73J;1;13511690
CZ8920VKLLD0;0;17562295
KR1186YCEHQ6;1;17706070
PO3316G68QHZ;1;12458179
TK3610U49L5W;1;8914122
WA22301WRU0M;1;7819363
WA3617SFJW0S;1;11490828
KR3767AYLQIJ;1;14067392
TK6971P61MWB;1;16123641
KR9986UGFI5H;1;15462881
CZ4037D3YH28;1;6842105
GD7827E8DRHG;1;19370749
KR8313OSH5U9;1;14154438
KR48280PMJFT;1;14908609
LU0261DJAV12;1;19368853
WA0639F2Y2KO;1;9403373
CZ7426AIWGCZ;1;12712134
LU9682NPJHUD;0;9077461
WA2232IHU44O;1;12516537
KR0213GCWZKM;0;14715445
PO7341LPZLDY;1;12476602
WA0554DIYSS8;1;9930603
BI1987IOZMOI;1;10531626
KR7343EZYXPK;1;19671171
TK01699TUO1N;1;10172335
LU3141ANTEYI;1;13429587
WA8151MI8H1X;1;5513324
GD4292TQ19Q1;1;5661476
TK4563QZ2HO8;1;11382325
BI8546XYBJDN;1;8164942
PO2639D0CSQV;1;13940725
CZ5589GSBITT;1;5335750
WA34161TPFFJ;1;8797123
WA7489JIC14L;1;16657205
GD82596Z3XIC;1;9914913
PO0140LJ84WV;1;17660809
PO8145JAPCUW;0;16980403
PO5682H14MSI;1;10849580
BI5754YNLN4T;1;6759692
PO4273RQBR1D;1;17777327
TK3576HEU1L0;1;16271716
GD4926K0DS6X;1;6974320
CZ8663OQOKDI;1;7393839
TK0785JGT5E3;1;18325249
WA61469AICZ6;1;16258665
PO0192TY5OB0;1;10966246
WA15623KAQ2O;1;7902793
PO68846K1BCN;0;5253414
WA62670M080H;1;10700132
BI469255Y0MU;1;14002630
WA1694RGCN3H;1;14209238
WA6993POQGIE;1;16094260
TK22562731VZ;1;11942092
WA4992EEGVJ5;1;10896026
PO46311JFG54;0;9601518
BI2230X19QV2;1;13645832
PO8548I1CXIT;1;16107249
BI9962471Q7O;1;7276787
TK6629AK4A8K;1;12262044
GD8043R90DTH;0;17399568
LU6185QNHUY0;1;17174518
BI93911EGSN2;1;9435741
TK4288TODQ8Y;1;13430185
WA782581FTKZ;1;9409762
BI4491C8MDGT;1;18310713
KR9977JCQ2BW;1;6239527
WA3819X7PUI5;1;16175174
PO463043PZDP;1;8763172
TK2312CYQGVR;1;19076814
TK63809381FZ;1;5447507
GD6610H9ZWH0;1;7554212
LU9207ZABHXT;1;15276901
TK6350W4YIJX;1;8463712
CZ7253X3ETUK;1;17008076
WA5478YXM16J;1;6527636
LU2651DZ1Q6Y;1;9910656
KR3258ZA5CDB;1;13782899
KR6370S0H6D4;1;18747029
BI337510GP9S;1;12819210
CZ46547DF0NC;1;19330485
KR4837R8KR8Q;1;8789156
TK5640TAREIV;0;5062271
BI5634H8Q4SI;1;16227767
CZ2456KUG0GS;1;15225905
TK49920LBM7G;1;11175255
CZ6969QMHOQX;1;15694308
KR8935X18ZER;1;8852008
TK4587DF6F66;1;10453232
WA00334SO06M;1;5908626
CZ78440JDMS1;1;13024821
WA0608XM2EC2;1;6207953
LU96229C3KXW;1;15407728
BI3644CQS7KC;1;8922162
WA0528L3PKW5;0;5295664
WA88282D7AFU;1;9811411
LU5677BZEYCF;1;8090296
WA3279KKMJLN;1;10259533
KR3323C4TYHR;1;19062152
LU5445FF9HKN;1;6696974
CZ2090R6AMLA;1;10728642
BI0817UBJ0ZR;1;12323306
TK0481QZ4P9C;1;19520372
CZ1291WMO4BQ;1;7434791
KR87472IBZR5;1;17440185
BI6568DZX3IR;1;17169475
LU7195YKTLVV;1;11614979
BI8005NNT4P7;1;9214497
KR2912IX4RUX;0;16227444
PO0993QVHRH0;1;18947443
PO6145HW7U4J;1;18006674
WA464549X2LN;1;7118553
GD0945FWLPWC;1;11101360
TK8379O79PE3;1;13628201
BI6449N87T3C;1;13888051
BI6918H2QUNY;1;5391003
GD0808U7O7KJ;1;10167084
CZ4979P4366K;1;7275134
WA184661TW3L;1;18377382
CZ5955CS1AJ7;1;9071346
CZ90374D28RM;1;14964273
CZ3709HVUG28;0;19933259
BI1008T2KX4D;1;15265389
PO0284KEIB8X;1;8398362
PO16324VC37I;0;9484680
GD1956ZDBLN5;1;5447255
BI9020XY32V8;1;19303143
CZ4796GHSS6A;1;18084692
CZ02084YW7QS;1;16309215
LU4964NG6UCA;1;11029112
BI5103PA6UJV;1;9382839
GD8515JIQ6K3;1;16700772
LU92793HZ3CE;1;15505024
BI6035J1YK10;1;19932606
TK0536QAW5A2;1;19116002
TK871323ELVD;1;17034292
LU6878GBG14O;1;16536621
KR5485YZJKPZ;1;17821318
CZ5078GLJX0F;1;12253699
BI0009NOTWPX;1;16180257
PO8003SN4QK3;1;17378309
GD99424TEGF7;1;8580867
KR6469N9AUO5;1;9789097
LU5327GBXYGC;1;18737705
CZ1560UXZIGC;1;9179682
GD5272IL1X5N;1;17146216
TK1138PTM5MQ;1;7365628
BI1215XNAJ3U;1;11645865
BI6819HY9V49;1;10136431
LU7863AM1VP9;1;14999206
LU0435VZSTGM;1;17835862
TK5350HANPU7;1;18434589
LU9540L8WI9J;1;14977002
CZ3452KVCII6;1;8866342
PO02440SP225;1;14754567
TK8664X1HLRA;1;16882152
WA9977S7G564;0;19800272
PO9477CO7QS8;1;8763960
CZ30666O46G0;1;16051801
LU6934ITSBDN;1;7401450
GD9994FH6BN8;1;7988044
LU2858VAUEE9;1;8650528
CZ5062W2OC2H;1;10439609
KR6529WKA2G2;0;19433114
GD5443ID41GQ;1;11205954
LU9607HQK6YG;1;14159299
WA0392O3OHYE;1;18352624
BI8165ASGGPO;1;17405426
TK259513VRJS;1;12542666
LU1955PGTLQC;1;17728420
PO51654MQMXK;1;14062278
GD8146F03JYG;1;12614393
BI4365K70XIS;1;9652376
CZ2084IIHZP5;1;17761085
BI4454LZFKV4;1;12887458
TK7610L03O6B;1;5424441
WA5311344552;1;8494257
BI0735QLW3NC;1;13550908
PO4974D4C852;1;15629711
WA0283IGAWNV;1;18703392
CZ08128WKGR7;1;18201262
WA1929DU9LVL;1;6559996
LU5183XDNLY9;1;8120184
LU2639J3B9N2;0;18831413
LU39639HIIUM;1;6363152
BI3083KJN5WU;1;7898834
LU7647TY3WM7;1;13367388
PO09634VUW06;1;14344932
GD9026UTNRMS;1;19471157
GD0343027T9Y;1;8707675
GD2353V1TMYG;1;16984257
LU2630VQKU39;1;6592643
KR2195YI0JSG;1;10768907
TK1193ULT6B0;0;18618447
CZ3809ORBPSP;1;9838441
BI6286EUQSS5;1;17868033
PO8110EDNK1D;1;19601941
GD7151NP3N66;1;18578819
KR2295LTSUN5;1;15626268
BI7800AP9JFY;1;13955390
WA8543O9D37D;1;19115571
PO58865IIWE6;1;18579265
CZ3952T2M1CI;1;18765424
CZ2802XSQRWA;1;19664292
KR0175H06W0S;1;5771781
PO2421DSWHZ8;1;5034493
LU7358586I3B;1;13936756
BI22979P9IMA;1;12889134
GD6322VXEV5O;1;8564819
PO2516SZ78G9;1;12861944
CZ0227MEIKJG;1;8810620
PO0474TE8L8U;1;6205373
PO1535N7XFM2;1;17669061
LU969691RGPA;1;7897858
WA6520740HLJ;1;14374102
TK08610PH0K7;1;5191749
CZ6343Q9DTHU;1;14241046
WA1857KXI8V0;1;19280339
PO8496QX3E07;1;12645185
BI5182DZPTSU;1;15302317
WA791947038X;1;12595673
CZ9286L77066;1;6862958
BI5116DLK88N;1;5741552
TK17757N8GUU;1;6423387
BI1896R38KRS;1;11855348
WA8094QMYBZ9;1;7234762
TK8218Y9UBBN;1;12952354
PO9344LVLT1L;1;13207162
CZ045094CBIC;1;10164190
LU3169YGQUV4;1;16408996
LU666072A89I;1;12107123
KR7323Z7G02J;1;14058566
BI2373M5R7O9;0;7678661
CZ70111AW7ET;1;18000402
KR0706FWF8LM;0;6500527
CZ3578IEAJHZ;1;6951733
PO0625LXE6S4;1;11942271
GD3376LLXA7H;1;14610459
GD5980YWER39;1;15601057
LU3178KXYXM5;1;6658115
WA3686KWEVSL;1;18275214
BI447417BG8D;1;17010722
WA6546BAYK31;1;12840986
PO72572VUHZW;1;8889671
LU2846NXNLOX;1;10340825
TK58953VRT8V;1;17821131
CZ7140Y2DX20;1;12661982
KR4596CRM3N1;1;10148214
PO2326QKNMVZ;1;10594780
CZ43600INX0A;1;15050970
GD1470PI4HWN;1;17753619
KR9696ZBOCLY;1;10280279
GD707865FWSG;1;8230706
PO6174QOHPQZ;0;16101850
KR20643TOWID;1;16743255
GD1049LDAKIF;0;14254428
BI4564OG44LQ;1;10228395
PO1222A2E55P;1;16206413
LU8432CA5TPV;1;5265421
GD9763RPNJQ2;1;18988749
WA1150U4IKFT;1;13185347
GD1951GUMJQT;1;9878188
WA44693ET6D4;1;10296885
KR3988QV6I41;1;17706533
GD8472VFNT9H;1;9296553
GD32063N6QOS;1;19057151
CZ1311I96B0U;1;19406960
CZ638909MQD3;1;8470519
BI034524T7HP;1;13437802
CZ5924MJW54B;1;16110956
PO3716C6W75Y;1;18702830
PO9188WUWU1O;1;12661457
WA3865D28J8V;1;12466764
PO70796VXN4M;1;9261391
CZ58208EPUN9;1;19169078
KR9050ZMGA5T;1;14865218
GD3591G6EXDJ;0;13342303
KR0839LRIWWE;1;14700524
PO25496C2F73;1;19931100
CZ996067OBE2;1;11848757
GD7960ERWZCZ;1;8768545
LU73084NE1LU;1;7609797
LU3993SRIOGR;0;14233421
LU6162GWEA4B;1;15802653
PO4998E9QPJT;0;19181759
KR5503DIQW66;1;17243389
LU5182IRXDRD;0;5166444
WA8663WYN33H;1;10282140
BI42508OBXLP;1;6899396
PO2835OZQGTB;1;16140255
GD25325P7UX7;1;7892308
BI66555D2WFA;1;13852566
GD43704RKTUC;1;14220923
LU5735NJSR8T;1;16280062
CZ042879GK43;0;19798465
WA5581LHPAR1;1;15328488
CZ0867E4RP5B;1;17632680
GD3656YSBQZH;0;7009685
GD5245R90VRR;0;13158566
KR6994B97783;1;11495383
GD6305PQV63Y;1;14186243
PO288430UZB4;1;11003712
TK1962YIV588;1;12612249
WA89312GULH0;1;19932413
LU78431CTPGA;1;7220896
LU2810S8BUAN;1;19592448
WA76724Z7ZBX;1;14030757
WA6470PH41DK;1;5876252
LU4890I3ND6B;1;19463199
GD2452K86X47;1;18664427
LU6747KYP4MX;1;13427806
BI3807MR4OPY;1;17875499
BI0849SK6LVD;1;11530708
CZ43434FJ2IY;1;15587280
TK0566BARK10;1;16795736
GD0617OA01SV;1;16229409
WA9862TD2V0D;1;16674725
WA7324WB9FJT;0;18952071
KR4285MTE7W3;1;16193188
BI7907572514;1;15705377
BI9480873L80;1;17239684
BI190750HZ61;1;8579624
KR7134G2192Z;1;17609704
WA9085ANKXK4;1;8911184
CZ1600FTUW3L;1;16335566
LU1819HR32L9;1;16187398
WA8656RDTA0E;1;17180264
GD1716YIJSCB;1;7884804
TK11968GWQVC;1;7065971
TK1780JE9JIY;1;15273551
BI5443FEY0V8;1;11989857
PO8652CK33DY;1;14756832
GD2671TS8349;1;9571786
TK5259BCSQVZ;1;18733327
WA84025C4KKV;1;14986752
BI24237QVGGE;1;18843296
GD1941C2VO8U;1;10327917
KR37032CA3Y8;1;17455137
KR1808G6EWSH;1;7702931
TK98949VNQWF;1;12339798
LU3828YSDM87;1;5817838
LU590597T12Z;1;7805691
WA8986KIHRJG;1;19493468
PO3104M0OGFP;0;8942147
LU23163N15YH;1;12325548
LU8941DZX3D2;0;11347318
PO95274VGVEY;1;5162761
BI200458DHI2;1;10418246
CZ2986FJVZUE;1;6109198
LU8184NCKF8K;1;10932181
PO8752SXWGYO;1;16492941
GD45318E7L6B;1;11468523
LU1220560O3T;0;13441323
PO97301KSKKG;1;9820762
KR2943UHCFZJ;1;19304365
BI3854EFIC7V;1;17756834
LU5175UP8VZ3;0;11409227
WA7999EJDN85;1;9931800
TK1979G48GML;1;7826274
CZ0055T05S9L;1;12894854
GD5246IVXM3Z;1;5241276
KR9438LTCK21;1;5520279
WA7862HXBGFL;1;10086112
WA00829HBWZT;1;7045115
WA36439WIIT1;1;19673250
WA5492NXATVB;1;6857974
CZ31874QOY4U;1;15142360
BI0105PN082I;1;5579737
BI52156PP5RZ;1;7848917
WA1659GBVO4S;1;10412768
BI3022XTOW2R;1;16753925
GD0183QS4J7K;1;19964737
BI1945DDBR98;1;12984363
BI1163O4Y7AL;1;11939443
CZ119366SIX6;1;6089596
LU1445PCYYO9;1;19455702
WA1389J8W2OF;1;18320683
KR9911OR7SRA;1;15989953
BI1451FZO3EN;1;14305123
PO5230NMJAPM;1;6010041
GD61957X8Y82;1;12337143
KR8768HPZ0YS;1;12760149
LU3656VIXEL7;1;19401375
KR6995WJ0TS5;1;16840743
TK3467AUO47H;1;11516670
GD0439H3C7U0;1;7643507
GD3484MHZRGH;1;8919445
CZ36482AXUXG;1;5208717
CZ2644KXUEED;1;15028360
LU9603H923HS;1;17604654
LU56231OF13O;1;10161755
KR2697P71KD1;1;8204460
WA1628UBZ56R;1;15930078
BI6953GTAHFH;1;16300974
TK7095R76UJP;1;7442132
PO5652F2AQ9R;1;9866001
KR4937TJOAZR;1;15083205
GD47430ZKVI2;0;16399703
PO1981SK5EVN;0;11656264
WA87938IW3XJ;1;6696353
WA425476X0CX;1;13582761
WA0726GKZZQD;0;11160187
TK2270UQ9IQG;1;9776401
WA6568GTJG4H;1;7942138
GD6121II7U20;1;17828420
PO556598VTKU;1;10659524
GD3083GGNPWJ;1;15506144
WA24366INV8E;1;18124500
BI44728VUNQC;1;6490826
PO9143R4FEZG;1;17895473
KR49297AHPA9;1;5200642
GD6700LS4NZ5;1;14312295
GD74850X8KQ6;1;17889587
BI9047UBCGGI;1;15672251
LU78335MWUCQ;1;10342551
WA43346GGAMP;1;10785991
GD8740AXRSNI;1;7804166
KR7148GIGY9P;0;15211136
PO1135TYX0DW;0;11659784
CZ9525WF0IKH;1;10024937
PO24074LSZKQ;1;7429560
BI9120EPX6GU;1;13302919
KR1674AOIO66;1;6886641
KR0629SKW4U9;0;18760336
BI3986W9UAJ0;1;17622981
CZ505276PP0S;1;19688167
TK8405V4HEDQ;1;19636854
PO04536DUR3J;1;13149928
CZ76763CH3HF;1;18372236
WA4508DAAOM8;1;14299717
CZ6439D32TZL;1;9723294
CZ9043OJSB2Y;0;8561377
BI4187IK7957;1;15606275
TK0774KRYL4V;1;10825645
TK2148HU5S7D;1;7103903
GD03224PH5F4;1;7832577
PO8328CD63RH;1;9707745
LU5036P8IN6V;0;11988260
CZ480589DBPQ;0;15577304
GD3833CZ9LVY;1;16881693
PO19201BNVS4;1;13776911
TK1933GTEG9U;1;6363035
PO80096FIYFM;1;5955068
GD6469CXO67M;1;12896085
GD12902NGMV5;1;19174265
CZ50257WRK00;1;7012067
WA5015CA0EW4;1;9013330
KR48186XY6HZ;1;6893538
BI7403DBTK6N;1;16669898
TK32011WKDDF;1;5403062
BI054804ZT9Q;1;6759138
WA5154YDHBQ0;1;10625750
CZ24538Z5ESB;1;18081679
LU6112F9K67T;1;7841885
GD8756CAX6Z2;1;10495871
BI8856AQYI1O;1;12922888
WA9889FT2TFY;1;6859976
KR1152JD3VXS;1;19939980
CZ9458LM9EYC;1;8499232
KR7225DS9R8Z;1;13839042
CZ0972R0E43A;1;15816558
BI1523I6YEB6;1;10737361
PO082137KW0Q;1;10024605
BI97433MVT72;1;12148958
KR1428JOVEH0;0;19316834
TK30973FU0QV;1;10027837
TK45824P845V;1;16821130
TK1910U0PL8F;1;12312678
GD74523K7N2L;1;9112253
CZ2316KM40E4;1;18248455
PO1668WY7RO9;1;10272177
BI6792DI5XU5;1;13908241
WA6640AYQLV4;1;7923803
CZ7143IAV31I;1;18348369
PO0638AOY8XU;0;12305706
PO3468TDRZQP;1;9402849
CZ49971C123N;1;12945869
CZ9750FI7K6C;1;16874574
CZ1718AAMZKD;1;17633998
BI4185IDYI9L;1;5622357
TK7969IQOUXO;1;7647398
GD6983TYNCBB;1;11427183
BI4962H3PM6P;1;6930155
WA7321Z13T5Z;1;7768973
WA0999WCGX2Q;1;5717768
GD9579S7OO9U;1;11105964
CZ7480KBX0IS;1;15762506
PO1226UKC6A5;1;15004361
WA77574F2XH6;1;18803311
BI1900EGTR6V;0;11122805
CZ4173ZYAATK;1;9617294
BI9074OD667K;1;14487612
LU6020FZC8JP;1;8762757
CZ5370LPOALP;1;12153487
WA4613ULAS1V;1;16567351
WA640123FV7D;1;5354689
CZ61297KTFI3;1;13064692
LU12023PU4UL;1;5108819
BI534187CA2M;1;9991450
KR1665QJ8WYR;1;19839699
WA8506BJAL51;1;17510027
BI5385GKOUZ4;1;6037755
GD4857ZOSY0M;0;8114006
KR2698M7L97M;1;18116460
TK4595UZHNQA;1;18904542
LU29295XQY3Q;1;16691122
BI9418TVL0MG;1;6210948
PO4876E4JZQ1;1;19196214
LU7420HKWW61;1;10656996
LU1492T270JG;1;17421159
PO6205XUTT85;1;11905631
KR9780BMW2G3;1;8803417
TK9445SFVACQ;1;8324150
LU98387JV7EK;1;10178586
KR39855S5IJI;1;17138729
TK55316F6VIC;1;15918715
PO3190TL8S6M;1;13159495
TK5077PKZU3P;1;14959829
BI2122TV5N9S;1;15006305
GD92948LZ434;1;10994613
BI2436DDISDJ;1;10270201
LU9502TQFV45;1;9567785
PO7612OYWOS5;1;13742417
WA4281Q9V8KX;1;11997189
TK1676LYU9QY;0;6118885
GD0615O4315V;1;12529601
BI6386K9BNC7;1;14381214
PO4699WXF4Z1;1;17728533
CZ9094ZUES1N;1;15246190
LU3091ZJ8SC1;1;16677523
TK3826UN7ZPI;0;10648056
GD6599VNG2SK;1;14264763
LU1574Y3TM2N;1;16909776
GD0597QEAV0B;1;11149037
CZ7260KQ8KQK;1;9979869
KR9699WQ6UOH;1;19128537
WA963342FYE1;1;9378924
LU0181ER9Y2A;1;13579493
WA88210S0IHQ;1;11600427
LU32024DVHTK;1;19614277
WA0795WVOEEV;0;12178684
TK3909U06BYV;1;14644226
WA9058LA6PNK;1;16269889
TK728157XSGZ;1;9225851
GD1488OQAXSG;1;14603923
KR7393OCEIPT;1;12735272
TK3265BA61SC;1;13854479
GD4258XXWW1E;1;14056338
KR6867HZLNAI;1;8457835
BI0269GG76D1;1;16648364
BI4201TR9XWF;1;15043981
CZ69764X7S0W;1;6995187
GD3342AVY9QL;0;15300144
GD9889POJ7CJ;1;17755271
GD3380AS1RIQ;1;10460357
KR4915SEUOFH;1;15627444
KR62419UOIV9;1;9592080
WA4980VMNSSV;1;15005769
PO2973GFXEFK;0;11253308
GD4057F5X1YZ;1;18930988
BI08483ZAV1A;1;13390628
TK9042JN5D2F;1;13940035
CZ9139XNJCCP;1;10381580
TK0162AYC6WB;1;13571036
KR76270R21LN;1;14156522
GD8667AZY7CB;1;11992591
TK9337YS8RPC;1;6463849
WA952500FCNQ;1;5024032
PO0257GCD8LX;1;18877030
GD03410AIHY3;1;9849532
LU9799I3YMM0;1;17198103
CZ511911IEXD;1;16038636
LU2512D9PDS4;1;9184666
BI6536NMUMQA;1;12170118
WA8459PD0G0X;1;12115453
WA0114QH120C;0;7637936
BI7373DEZL4F;1;12079495
GD71541JF7W9;1;9435109
GD43364X6G48;1;14968737
CZ7835C3VJ1Y;1;18630295
TK2027395OQY;0;10821690
BI1271P6PHR8;1;8486811
WA1475YOTVQF;1;9497226
WA6037M6HMFC;1;19489353
KR38861HP618;0;12588161
TK294424T5ZH;0;11393952
KR2741GZ4Q50;1;5886705
WA34944D90GQ;1;6034387
LU2354Z0LB4Y;1;10509899
TK2596OLAJXZ;1;12940152
PO7986IE5Y3I;1;7920462
LU6215ARNTMG;1;12409541
PO2284LJGVDL;1;13725839
KR3248P376CK;1;19358356
CZ6942QQG4DF;0;12725762
CZ0049N30LI3;1;11371482
GD78151X9YD3;1;14566567
TK739394XYQV;1;16267798
KR53043AIHBV;1;18185329
LU5333IZUEIE;1;13024979
TK5193OK0PGW;1;9513587
LU467424VUS9;1;14373078
TK65987W7XGY;1;16791975
CZ1300YL8VZI;1;6990703
TK6669ZVZSC3;1;16964357
KR88718VXPDX;1;17047311
GD8012T8P7BR;1;10284312
PO77129JKTRO;1;5147215
LU1986OAJNV4;1;15688397
CZ6700YVS0KT;1;5556264
WA33165N4XJJ;1;15954139
WA8251YUNCK0;0;6047434
CZ842598LI9P;1;10198618
WA3415F10I2P;1;12863959
CZ8449IZ8S7U;1;10044610
PO6922VMEC6N;1;16571648
KR2480F9T5ZP;1;13798166
TK4779GNO0X5;1;6748962
BI1004II5981;1;11791854
WA1267AOHSH3;0;11821998
BI574304PTSZ;1;13072458
BI28192XCX8O;1;16867378
WA0800CV10K0;1;15254044
WA74452F361T;1;18695371
KR9247ZUZ7ZW;1;11919464
PO1636J7VXYT;1;13348458
GD246199FUHE;1;11685105
PO8527B77EGT;1;5989523
TK8563M1KWVL;1;17557734
BI30898OP2RC;0;15117244
TK6065LUG8V9;1;17063796
TK5155MX13OV;1;17966740
LU0243JQ26VP;1;18592428
BI7507KWI0H1;1;10942568
TK7056KJO6XQ;1;17146382
GD4953LGZRQZ;0;6375000
WA9100O7KN9N;1;19650073
KR47557MG834;1;19614123
TK8368BGYPAH;1;8918216
CZ1029YMA812;1;18629272
BI8868JUOSF3;1;8401843
TK2092SWE1I5;1;18333455
GD0227QLI092;1;7499781
GD15009NU3WV;1;6859835
BI7950TF5VIW;1;19277682
PO1035L3TQ7M;1;7378907
GD1450WR3NE4;0;17587903
BI1399LU72TC;1;18122218
LU944143BN0A;1;15882903
PO512073NTS7;1;12989549
WA1301IYZR2W;1;13252127
TK49841E5EAX;1;14497566
CZ2714U5T0TG;0;5908385
KR0642X3V3PJ;1;16285907
WA0962FJQJAN;1;12295990
WA8040BJBUT7;1;6523157
PO3601QH7RRC;1;7208656
GD6211XXECM2;1;17955475
LU4800R2EFW5;1;19637122
PO5560AEWGMU;1;12695546
WA5230ZD4IH6;1;17858294
LU5672MIOT4F;1;19912873
WA9813RWH3TK;1;18077785
WA8427GUKAYS;1;15866774
TK2040T6FG4Y;0;15228326
GD2364160E8E;1;15842406
BI7140SMMT40;1;15964176
LU7797O3C21A;1;11950379
BI7297NT7KE8;1;7065651
LU9593APXXZG;1;10019293
PO5997MS23KS;1;10321430
LU22354AUF1Y;1;15880491
WA8303TMWP22;1;12267990
LU7969REFGR0;1;5412840
PO36965JMNO1;0;7025699
LU2265JJWV5I;0;12000854
LU706911V0SY;1;9523110
LU4043PAEJ3P;0;13203605
TK8223MEF7B4;1;11827125
TK4474CW4JMY;1;7200428
PO9574G3QDEP;0;16532103
WA3637TTZPF5;1;18988706
