Id;Longitude;Latitude;In_Use;Capacity;Name
7986;17.182891;50.740824;1;29;s29x7986
7987;16.463657;49.061591;1;28;s28x7987
7988;20.407575;54.451584;0;7;s7x7988
7989;22.684007;52.962141;1;27;s27x7989
7990;21.131192;51.38453;1;12;s12x7990
7991;21.397338;51.817959;1;18;s18x7991
7992;20.586291;51.629178;0;29;s29x7992
7993;18.801004;52.374538;1;11;s11x7993
7994;23.606379;53.084197;1;20;s20x7994
7995;17.720315;51.623857;1;11;s11x7995
7996;23.184909;51.920936;1;24;s24x7996
7997;17.916028;53.753746;1;24;s24x7997
7998;22.522975;50.846126;1;7;s7x7998
7999;15.574972;53.603311;1;21;s21x7999
8000;16.273653;53.532717;1;25;s25x8000
8001;23.796111;49.052717;1;25;s25x8001
8002;22.872397;54.542037;1;5;s5x8002
8003;16.218323;50.210415;1;5;s5x8003
8004;22.309493;49.079011;0;18;s18x8004
8005;20.79404;54.638234;1;28;s28x8005
8006;23.823483;52.64833;1;25;s25x8006
8007;19.571638;54.779352;1;15;s15x8007
8008;23.231459;52.122989;1;27;s27x8008
8009;14.740392;52.544537;0;13;s13x8009
8010;19.136424;51.524528;1;10;s10x8010
8011;23.547953;53.520225;1;5;s5x8011
8012;18.440612;52.289775;1;18;s18x8012
8013;15.116603;54.738155;1;25;s25x8013
8014;18.968681;53.604187;1;9;s9x8014
8015;23.866682;51.235125;1;20;s20x8015
8016;23.907912;51.633046;1;14;s14x8016
8017;18.00719;50.596801;1;7;s7x8017
8018;23.683401;49.543372;1;20;s20x8018
8019;23.236319;53.086803;1;19;s19x8019
8020;16.016544;52.272657;1;27;s27x8020
8021;20.073239;49.950005;1;26;s26x8021
8022;18.613344;51.039582;1;25;s25x8022
8023;23.4115;54.67109;1;12;s12x8023
8024;22.535344;50.365712;1;13;s13x8024
8025;23.197624;51.797469;1;30;s30x8025
8026;15.206475;50.83148;1;17;s17x8026
8027;18.210288;53.507557;1;12;s12x8027
8028;14.189977;54.008241;1;5;s5x8028
8029;15.992535;50.018578;1;21;s21x8029
8030;18.342915;52.015911;1;10;s10x8030
8031;15.073518;52.340429;1;14;s14x8031
8032;19.482076;51.070234;1;25;s25x8032
8033;16.391356;50.869571;1;19;s19x8033
8034;21.378539;54.793656;1;21;s21x8034
8035;14.550345;49.611478;1;6;s6x8035
8036;20.308806;50.431657;1;6;s6x8036
8037;14.276707;51.069757;0;16;s16x8037
8038;23.804833;53.721576;1;16;s16x8038
8039;21.771266;53.069366;1;26;s26x8039
8040;18.725956;53.779338;1;13;s13x8040
8041;18.568148;54.361672;0;24;s24x8041
8042;20.237202;52.042908;1;18;s18x8042
8043;19.495336;52.045806;0;16;s16x8043
8044;20.981053;53.495875;1;12;s12x8044
8045;21.878313;53.822262;1;5;s5x8045
8046;17.758912;50.400021;1;24;s24x8046
8047;19.356703;53.789152;1;8;s8x8047
8048;16.888849;53.393072;1;5;s5x8048
8049;16.156402;51.281727;1;7;s7x8049
8050;14.563727;52.776316;1;25;s25x8050
8051;19.887749;53.897764;1;10;s10x8051
8052;20.418355;52.412229;1;9;s9x8052
8053;21.059143;52.411897;1;17;s17x8053
8054;19.486474;52.428646;0;23;s23x8054
8055;21.448464;51.533766;1;6;s6x8055
8056;17.543566;51.794454;1;16;s16x8056
8057;17.913268;51.446092;1;7;s7x8057
8058;21.867491;52.644415;1;25;s25x8058
8059;16.558592;53.506477;1;10;s10x8059
8060;18.999648;52.452687;0;23;s23x8060
8061;15.786048;51.197294;1;28;s28x8061
8062;19.668041;54.719359;1;24;s24x8062
8063;15.378042;50.409654;1;15;s15x8063
8064;17.772406;53.974776;0;23;s23x8064
8065;20.846949;54.322766;1;10;s10x8065
8066;16.088252;52.67226;1;9;s9x8066
8067;17.53352;53.613016;0;26;s26x8067
8068;23.984223;52.209594;1;30;s30x8068
8069;21.104705;53.352843;1;15;s15x8069
8070;19.040991;50.337139;1;13;s13x8070
8071;14.731527;54.086451;1;26;s26x8071
8072;23.779423;51.85284;0;14;s14x8072
8073;23.492517;50.647014;1;21;s21x8073
8074;17.701455;49.00367;1;29;s29x8074
8075;20.321812;50.896859;1;28;s28x8075
8076;19.97925;49.888544;1;26;s26x8076
8077;14.724246;54.291376;1;15;s15x8077
8078;15.486366;52.030781;1;9;s9x8078
8079;23.04645;51.667468;1;11;s11x8079
8080;20.459234;50.312496;1;23;s23x8080
8081;20.98315;51.451648;1;17;s17x8081
8082;20.123635;52.991926;1;23;s23x8082
8083;23.083805;50.79698;1;20;s20x8083
8084;18.709251;54.455386;1;18;s18x8084
8085;21.92671;52.354903;1;10;s10x8085
8086;21.662002;53.085214;0;23;s23x8086
8087;23.477102;52.819436;1;14;s14x8087
8088;17.187055;50.687527;0;20;s20x8088
8089;24.007391;50.966627;1;30;s30x8089
8090;16.64271;50.009221;1;23;s23x8090
8091;14.576132;49.906744;1;11;s11x8091
8092;21.722404;49.521195;1;12;s12x8092
8093;22.466112;52.999377;1;21;s21x8093
8094;17.873461;54.346355;1;28;s28x8094
8095;22.390873;54.445804;1;26;s26x8095
8096;15.605981;50.977873;1;17;s17x8096
8097;18.698796;50.713041;1;18;s18x8097
8098;22.772642;51.330692;1;25;s25x8098
8099;21.755659;50.399518;1;11;s11x8099
8100;23.11165;54.426002;1;30;s30x8100
8101;23.916652;52.491794;1;23;s23x8101
8102;23.637555;54.530614;1;11;s11x8102
8103;18.005053;53.767916;1;26;s26x8103
8104;14.908339;51.517072;1;24;s24x8104
8105;15.949273;54.372552;1;8;s8x8105
8106;14.713757;52.718805;1;9;s9x8106
8107;17.505962;49.793857;1;12;s12x8107
8108;15.060829;49.313789;1;21;s21x8108
8109;15.256885;54.47781;1;13;s13x8109
8110;14.204766;50.969122;1;15;s15x8110
8111;20.011375;49.939687;1;11;s11x8111
8112;19.013055;51.872162;1;23;s23x8112
8113;22.775769;52.424035;1;23;s23x8113
8114;16.216517;53.604988;1;20;s20x8114
8115;14.260095;50.664782;1;28;s28x8115
8116;22.974849;51.663046;1;11;s11x8116
8117;18.312805;49.442358;1;28;s28x8117
8118;22.197459;52.913992;1;26;s26x8118
8119;23.144189;51.494277;1;16;s16x8119
8120;17.820321;52.729377;1;6;s6x8120
8121;20.692495;53.12858;1;25;s25x8121
8122;16.569169;50.254134;1;29;s29x8122
8123;14.253034;52.221457;1;22;s22x8123
8124;20.271158;49.603862;1;17;s17x8124
8125;14.789098;50.120107;1;7;s7x8125
8126;21.97841;49.190579;1;22;s22x8126
8127;20.761816;53.58372;1;9;s9x8127
8128;22.927122;53.058183;1;12;s12x8128
8129;20.033855;54.164733;1;15;s15x8129
8130;23.51713;50.712946;1;8;s8x8130
8131;23.430851;49.892052;1;15;s15x8131
8132;22.285136;52.332471;1;23;s23x8132
8133;20.422626;51.984415;1;21;s21x8133
8134;23.323918;52.390943;1;16;s16x8134
8135;23.756023;53.166109;1;10;s10x8135
8136;20.073571;52.232895;1;13;s13x8136
8137;19.578824;54.485243;1;29;s29x8137
8138;14.99071;51.285352;1;14;s14x8138
8139;19.667678;54.577796;1;30;s30x8139
8140;19.853391;50.136872;1;11;s11x8140
8141;14.379657;53.344127;1;5;s5x8141
8142;15.704474;49.514942;1;19;s19x8142
8143;23.215355;52.145741;0;6;s6x8143
8144;17.650746;54.326683;0;14;s14x8144
8145;23.411862;54.44523;1;14;s14x8145
8146;21.76676;50.691988;1;17;s17x8146
8147;23.215131;51.965045;1;14;s14x8147
8148;19.791307;49.235035;1;24;s24x8148
8149;15.927296;49.573805;1;25;s25x8149
8150;22.832446;50.614904;1;10;s10x8150
8151;20.225799;51.281952;1;16;s16x8151
8152;21.062629;52.061972;1;25;s25x8152
8153;23.614162;52.818045;0;9;s9x8153
8154;18.590747;51.958579;1;11;s11x8154
8155;17.251866;49.96627;1;22;s22x8155
8156;23.1736;50.472701;1;8;s8x8156
8157;18.286081;53.527833;1;29;s29x8157
8158;22.699414;50.025111;1;26;s26x8158
8159;14.409572;49.027794;1;24;s24x8159
8160;15.191994;49.056949;1;11;s11x8160
8161;22.256751;50.809521;1;11;s11x8161
8162;15.99874;53.941881;1;22;s22x8162
8163;17.398939;51.489517;1;27;s27x8163
8164;18.447051;50.849974;1;11;s11x8164
8165;19.202932;50.287663;1;20;s20x8165
8166;16.596199;51.514562;1;12;s12x8166
8167;17.249297;51.237172;1;30;s30x8167
8168;23.259381;53.81008;1;13;s13x8168
8169;19.627396;52.656181;1;8;s8x8169
8170;19.207092;49.271176;1;9;s9x8170
8171;19.586087;50.946403;1;18;s18x8171
8172;16.695857;52.844164;1;8;s8x8172
8173;15.80499;49.917412;1;12;s12x8173
8174;22.975635;49.328419;1;8;s8x8174
8175;14.41543;53.764474;1;22;s22x8175
8176;22.954749;53.906752;1;21;s21x8176
8177;15.529714;49.245335;1;29;s29x8177
8178;16.484243;53.700388;0;28;s28x8178
8179;15.80594;52.134978;1;26;s26x8179
8180;22.210562;53.627782;1;14;s14x8180
8181;15.466528;53.65734;1;27;s27x8181
8182;14.381367;49.941862;0;15;s15x8182
8183;18.976681;49.921653;0;5;s5x8183
8184;19.067751;49.149166;1;25;s25x8184
8185;15.51471;50.356547;1;7;s7x8185
8186;15.551945;53.444239;1;28;s28x8186
8187;22.739576;50.227329;1;6;s6x8187
8188;17.682739;54.632542;1;7;s7x8188
8189;19.280142;50.920792;1;26;s26x8189
8190;20.455535;53.884211;1;30;s30x8190
8191;23.984638;51.643945;1;7;s7x8191
8192;14.939403;54.550616;1;18;s18x8192
8193;22.423885;52.605204;1;10;s10x8193
8194;14.568538;50.699035;0;6;s6x8194
8195;15.210497;49.008546;1;22;s22x8195
8196;15.604282;54.172271;1;9;s9x8196
8197;19.89349;53.786033;1;9;s9x8197
8198;18.38031;50.822382;1;21;s21x8198
8199;15.174217;51.265138;1;7;s7x8199
8200;16.797436;53.18074;1;21;s21x8200
8201;24.011251;53.26158;1;15;s15x8201
8202;18.104147;51.932841;0;6;s6x8202
8203;19.585299;50.982154;1;27;s27x8203
8204;14.349296;50.43717;1;30;s30x8204
8205;19.09184;50.241663;1;23;s23x8205
8206;23.549823;53.784201;1;27;s27x8206
8207;23.986974;52.395136;1;18;s18x8207
8208;14.85622;54.282488;1;10;s10x8208
8209;16.342368;49.896123;1;7;s7x8209
8210;15.657332;51.19681;1;15;s15x8210
8211;21.565385;49.376539;1;6;s6x8211
8212;22.454467;52.457173;1;19;s19x8212
8213;19.371717;50.891613;1;11;s11x8213
8214;20.267103;50.137298;1;11;s11x8214
8215;15.336462;53.046755;1;14;s14x8215
8216;22.481185;49.336661;1;17;s17x8216
8217;18.32622;53.494756;1;6;s6x8217
8218;22.801105;51.839605;1;26;s26x8218
8219;20.059745;51.574533;1;15;s15x8219
8220;19.497466;52.532882;1;14;s14x8220
8221;16.980391;52.398736;1;27;s27x8221
8222;20.220336;51.739303;0;11;s11x8222
8223;21.01155;52.73172;1;12;s12x8223
8224;14.803786;51.353693;1;29;s29x8224
8225;22.14426;52.597081;0;15;s15x8225
8226;15.351086;52.508444;1;16;s16x8226
8227;14.342266;50.096837;1;16;s16x8227
8228;18.908042;54.138985;1;6;s6x8228
8229;22.808964;53.809025;1;7;s7x8229
8230;21.470282;54.251429;1;24;s24x8230
8231;19.704557;53.830158;1;11;s11x8231
8232;20.916732;50.650118;0;22;s22x8232
8233;23.536145;50.993235;1;16;s16x8233
8234;23.228365;52.082669;1;25;s25x8234
8235;18.164891;53.305104;1;22;s22x8235
8236;15.579314;49.421262;1;23;s23x8236
8237;19.879345;54.346422;1;21;s21x8237
8238;15.729802;50.039876;1;16;s16x8238
8239;15.170136;54.030585;1;9;s9x8239
8240;18.327722;51.419975;0;19;s19x8240
8241;17.902205;51.298093;1;13;s13x8241
8242;14.584028;52.823318;1;20;s20x8242
8243;21.121337;53.224718;1;7;s7x8243
8244;21.556042;52.841393;1;18;s18x8244
8245;23.111326;49.588417;1;13;s13x8245
8246;22.152233;51.130123;1;13;s13x8246
8247;18.175813;53.800339;1;30;s30x8247
8248;22.744726;49.278407;1;24;s24x8248
8249;18.952928;51.625503;1;9;s9x8249
8250;17.708018;52.703495;1;30;s30x8250
8251;20.656864;51.454704;1;7;s7x8251
8252;14.582087;50.151555;1;20;s20x8252
8253;21.982881;49.445159;1;9;s9x8253
8254;14.574582;52.670663;1;12;s12x8254
8255;23.326508;53.353617;1;7;s7x8255
8256;18.834864;51.023047;1;24;s24x8256
8257;17.473591;54.328551;0;26;s26x8257
8258;21.69903;51.914647;1;25;s25x8258
8259;23.452216;53.902842;1;13;s13x8259
8260;21.727307;50.694081;1;5;s5x8260
8261;15.348587;52.220066;1;8;s8x8261
8262;23.023156;49.364267;1;13;s13x8262
8263;19.3179;52.244904;1;8;s8x8263
8264;16.711473;51.3944;1;23;s23x8264
8265;20.326518;53.263793;1;12;s12x8265
8266;17.046398;51.246028;1;6;s6x8266
8267;23.459853;49.853217;1;30;s30x8267
8268;14.672139;52.77335;1;7;s7x8268
8269;20.800455;53.1402;1;13;s13x8269
8270;21.749673;50.815313;1;16;s16x8270
8271;16.736603;49.058226;0;6;s6x8271
8272;15.658224;53.004644;1;5;s5x8272
8273;21.655014;53.904231;1;26;s26x8273
8274;14.32973;50.33164;1;20;s20x8274
8275;21.280938;52.584309;1;17;s17x8275
8276;22.842337;52.48018;1;14;s14x8276
8277;15.563845;51.646898;1;25;s25x8277
8278;22.378314;51.394141;1;13;s13x8278
8279;19.198414;51.84025;1;9;s9x8279
8280;23.795549;51.79444;1;21;s21x8280
8281;20.941191;53.224531;1;6;s6x8281
8282;16.206516;52.171088;1;22;s22x8282
8283;19.529016;49.145799;1;28;s28x8283
8284;14.763118;52.17911;1;9;s9x8284
8285;20.527309;49.806696;1;19;s19x8285
8286;21.844742;49.619141;1;28;s28x8286
8287;21.242064;49.781923;1;10;s10x8287
8288;22.071557;51.936967;1;17;s17x8288
8289;15.983853;52.16884;1;6;s6x8289
8290;23.942652;51.783073;1;19;s19x8290
8291;21.329196;50.454392;1;24;s24x8291
8292;15.635501;53.607017;1;19;s19x8292
8293;21.935308;53.438035;1;17;s17x8293
8294;16.568189;51.628636;1;5;s5x8294
8295;16.838812;54.303482;1;16;s16x8295
8296;15.515021;51.975636;1;18;s18x8296
8297;16.705051;51.105066;1;26;s26x8297
8298;23.302536;49.420879;0;17;s17x8298
8299;23.503765;52.103976;1;6;s6x8299
8300;15.377333;54.043203;1;8;s8x8300
8301;16.404316;52.029164;1;15;s15x8301
8302;18.498206;50.575259;1;15;s15x8302
8303;16.782922;49.721991;1;21;s21x8303
8304;14.703048;51.875812;1;30;s30x8304
8305;19.03397;50.11517;1;17;s17x8305
8306;17.009675;51.025747;1;29;s29x8306
8307;17.791803;52.430132;1;6;s6x8307
8308;22.231952;51.008826;1;27;s27x8308
8309;21.077239;54.009038;1;26;s26x8309
8310;19.763748;49.04757;1;27;s27x8310
8311;16.972471;50.113048;1;30;s30x8311
8312;21.681632;51.562317;0;20;s20x8312
8313;18.983836;50.660597;1;12;s12x8313
8314;17.22049;49.505724;1;15;s15x8314
8315;22.531328;52.979835;1;14;s14x8315
8316;14.267363;49.935674;1;9;s9x8316
8317;21.920118;49.625963;1;27;s27x8317
8318;20.335213;51.413144;1;10;s10x8318
8319;20.666678;50.195327;0;28;s28x8319
8320;17.129695;52.663351;1;18;s18x8320
8321;18.236111;49.78241;1;11;s11x8321
8322;19.636936;51.524574;1;26;s26x8322
8323;23.244156;50.249771;1;24;s24x8323
8324;16.708121;50.313676;1;20;s20x8324
8325;15.612736;53.853989;1;22;s22x8325
8326;17.847035;52.968656;1;11;s11x8326
8327;19.528195;52.982612;1;14;s14x8327
8328;19.333534;52.251071;1;11;s11x8328
8329;21.018757;53.163708;1;13;s13x8329
8330;22.011572;53.581914;1;13;s13x8330
8331;14.494277;52.894599;1;18;s18x8331
8332;14.991306;49.692699;1;17;s17x8332
8333;16.456724;52.779362;1;28;s28x8333
8334;21.861587;50.879807;1;10;s10x8334
8335;17.781945;50.956402;1;13;s13x8335
8336;15.229966;54.135915;1;11;s11x8336
8337;22.52768;49.357911;1;20;s20x8337
8338;16.310253;52.115223;1;20;s20x8338
8339;14.964489;51.944315;1;19;s19x8339
8340;19.800869;53.698461;1;21;s21x8340
8341;16.490807;54.3757;1;27;s27x8341
8342;19.572039;52.355744;0;29;s29x8342
8343;14.547171;51.581403;1;24;s24x8343
8344;20.416037;52.795613;1;30;s30x8344
8345;20.842754;54.136038;0;13;s13x8345
8346;21.545279;49.162064;1;15;s15x8346
8347;17.091667;54.692211;1;11;s11x8347
8348;16.337269;52.550559;1;12;s12x8348
8349;17.041229;49.998127;1;29;s29x8349
8350;21.674301;49.591003;1;10;s10x8350
8351;24.07314;51.81404;1;26;s26x8351
8352;21.715496;53.558219;1;27;s27x8352
8353;16.69529;54.520171;1;15;s15x8353
8354;20.705071;54.460312;1;29;s29x8354
8355;19.279563;54.519356;1;16;s16x8355
8356;21.944934;49.03807;0;16;s16x8356
8357;21.776192;51.46566;0;22;s22x8357
8358;17.341719;51.747051;1;30;s30x8358
8359;18.236074;49.789144;1;10;s10x8359
8360;24.093299;49.610294;1;24;s24x8360
8361;15.595495;53.256759;1;19;s19x8361
8362;17.813846;50.606808;1;13;s13x8362
8363;21.925262;51.897467;1;20;s20x8363
8364;21.97949;53.048989;1;28;s28x8364
8365;16.512505;51.418914;1;30;s30x8365
8366;21.453329;50.238909;1;9;s9x8366
8367;14.890166;51.366994;1;8;s8x8367
8368;14.228392;53.875521;1;9;s9x8368
8369;18.143573;53.43421;1;29;s29x8369
8370;18.171057;54.067397;1;23;s23x8370
8371;19.704522;51.621619;1;8;s8x8371
8372;22.615114;54.017153;1;12;s12x8372
8373;17.828;53.72065;1;30;s30x8373
8374;24.091105;52.550136;0;18;s18x8374
8375;15.507884;54.169612;1;19;s19x8375
8376;19.146456;53.592448;1;15;s15x8376
8377;22.15758;54.191077;1;22;s22x8377
8378;17.306396;54.545634;0;25;s25x8378
8379;20.915046;53.77984;1;9;s9x8379
8380;22.207545;49.256441;0;12;s12x8380
8381;21.519281;50.62959;1;26;s26x8381
8382;18.131393;50.329918;1;22;s22x8382
8383;18.505751;53.778806;1;26;s26x8383
8384;19.48309;53.51852;1;19;s19x8384
8385;18.897764;53.010501;1;21;s21x8385
8386;15.045387;53.509424;1;13;s13x8386
8387;20.632917;49.368607;1;12;s12x8387
8388;21.798843;49.104565;1;6;s6x8388
8389;20.429823;52.721654;1;14;s14x8389
8390;19.823149;49.775074;1;7;s7x8390
8391;15.071435;53.869262;1;19;s19x8391
8392;23.330735;50.201597;1;6;s6x8392
8393;21.415709;54.251116;1;19;s19x8393
8394;14.774228;54.463598;1;9;s9x8394
8395;15.93941;49.285069;1;25;s25x8395
8396;19.063858;50.091257;1;19;s19x8396
8397;15.359719;53.181451;0;22;s22x8397
8398;21.715882;51.434062;1;7;s7x8398
8399;20.173186;54.660302;1;29;s29x8399
8400;23.3989;52.087281;1;20;s20x8400
8401;18.189696;52.335768;1;13;s13x8401
8402;17.468076;54.782555;1;30;s30x8402
8403;21.543983;52.524572;1;10;s10x8403
8404;19.510957;52.859212;1;29;s29x8404
8405;17.393019;49.334424;1;25;s25x8405
8406;14.437967;54.654403;1;16;s16x8406
8407;23.644869;52.392172;1;24;s24x8407
8408;18.024893;50.02119;1;24;s24x8408
8409;17.091408;51.671883;1;26;s26x8409
8410;23.593934;52.478561;1;8;s8x8410
8411;18.06377;54.749548;1;17;s17x8411
8412;16.754217;53.375803;1;25;s25x8412
8413;21.129291;50.403964;1;10;s10x8413
8414;22.513744;54.136717;1;9;s9x8414
8415;18.217243;52.660741;1;24;s24x8415
8416;16.720139;54.205527;1;20;s20x8416
8417;17.795806;49.073194;1;26;s26x8417
8418;16.466956;52.311563;1;20;s20x8418
8419;15.701154;52.159027;1;7;s7x8419
8420;20.684837;51.875152;1;22;s22x8420
8421;16.385026;53.540915;0;29;s29x8421
8422;23.039782;49.165257;1;18;s18x8422
8423;18.332003;50.626803;1;22;s22x8423
8424;22.834291;50.532386;0;8;s8x8424
8425;15.584044;49.103222;1;8;s8x8425
8426;17.473437;53.728311;1;12;s12x8426
8427;16.811151;53.347239;1;26;s26x8427
8428;18.69939;50.426884;0;25;s25x8428
8429;19.055759;51.079944;1;25;s25x8429
8430;15.346724;52.540137;1;25;s25x8430
8431;23.076486;49.269622;1;29;s29x8431
8432;20.882814;53.19924;1;18;s18x8432
8433;24.094556;52.861579;1;12;s12x8433
8434;17.688457;52.958154;1;9;s9x8434
8435;16.18096;51.325002;1;30;s30x8435
8436;18.465943;49.814373;1;19;s19x8436
8437;15.682895;53.666817;1;23;s23x8437
8438;17.023734;52.982458;1;22;s22x8438
8439;19.874836;53.740406;1;12;s12x8439
8440;19.166233;49.96178;1;17;s17x8440
8441;20.239;50.298846;0;14;s14x8441
8442;15.188199;51.977018;1;23;s23x8442
8443;20.55486;50.141971;1;18;s18x8443
8444;21.447704;49.878764;1;11;s11x8444
8445;18.635337;51.819646;1;19;s19x8445
8446;15.722851;53.036003;1;15;s15x8446
8447;23.58072;49.842129;1;26;s26x8447
8448;19.886237;50.608613;1;28;s28x8448
8449;14.600698;52.014157;1;16;s16x8449
8450;21.364732;54.143993;1;19;s19x8450
8451;23.652827;49.879429;1;16;s16x8451
8452;15.520058;52.280412;1;16;s16x8452
8453;21.552945;54.025042;1;23;s23x8453
8454;16.957609;52.945907;1;26;s26x8454
8455;14.365496;49.504058;1;21;s21x8455
8456;15.627196;50.147911;1;17;s17x8456
8457;17.704738;49.955258;1;25;s25x8457
8458;16.046012;50.814816;1;21;s21x8458
8459;22.490851;50.752514;1;9;s9x8459
8460;15.143759;51.538608;1;25;s25x8460
8461;16.905001;51.331108;1;27;s27x8461
8462;22.997938;54.289809;1;24;s24x8462
8463;16.696893;53.245354;1;7;s7x8463
8464;21.485582;49.04287;1;22;s22x8464
8465;16.282777;51.79499;1;28;s28x8465
8466;21.502428;52.892292;1;24;s24x8466
8467;18.557909;53.206895;1;20;s20x8467
8468;17.25378;50.189242;1;26;s26x8468
8469;17.645079;49.198435;1;20;s20x8469
8470;22.892697;54.578821;1;19;s19x8470
8471;21.910535;53.063708;1;20;s20x8471
8472;16.246316;49.497578;1;14;s14x8472
8473;15.103738;53.956997;1;27;s27x8473
8474;14.167464;50.801734;1;30;s30x8474
8475;16.494635;54.307303;1;20;s20x8475
8476;17.069696;51.730105;1;10;s10x8476
8477;22.174041;53.2716;1;17;s17x8477
8478;22.742462;52.014729;1;9;s9x8478
8479;16.996167;49.902591;0;10;s10x8479
8480;20.202301;53.665467;1;25;s25x8480
8481;19.824552;52.391438;1;14;s14x8481
8482;14.100722;53.747091;1;19;s19x8482
8483;16.492303;54.4402;1;27;s27x8483
8484;20.492204;49.519578;1;24;s24x8484
8485;18.924824;50.320006;1;12;s12x8485
8486;22.001766;51.4439;1;17;s17x8486
8487;23.141712;49.940528;1;16;s16x8487
8488;22.170956;53.087601;1;9;s9x8488
8489;18.401577;50.427709;1;19;s19x8489
8490;16.820703;53.503944;0;27;s27x8490
8491;16.24509;54.467622;1;6;s6x8491
8492;15.05292;52.654994;1;29;s29x8492
8493;18.966334;53.690376;1;7;s7x8493
8494;17.30641;54.711877;1;7;s7x8494
8495;16.079264;51.20825;1;6;s6x8495
8496;21.528801;51.67465;1;20;s20x8496
8497;15.953776;53.374527;1;23;s23x8497
8498;14.853621;52.239276;1;15;s15x8498
8499;20.059307;49.721231;1;15;s15x8499
8500;18.350298;49.622672;1;14;s14x8500
8501;16.391072;50.319053;1;27;s27x8501
8502;14.893419;53.500337;1;11;s11x8502
8503;21.189892;52.4944;1;25;s25x8503
8504;15.139983;52.551395;1;19;s19x8504
8505;17.369442;50.316079;1;9;s9x8505
8506;22.265893;51.82669;1;5;s5x8506
8507;20.772328;51.236296;1;18;s18x8507
8508;15.663986;51.575071;1;14;s14x8508
8509;23.415074;49.194677;1;19;s19x8509
8510;15.251155;49.655903;1;14;s14x8510
8511;19.056381;50.982994;1;29;s29x8511
8512;14.315635;53.65647;1;27;s27x8512
8513;23.888715;54.421961;1;16;s16x8513
8514;22.166;52.645302;1;21;s21x8514
8515;22.12354;51.665462;1;17;s17x8515
8516;19.92883;50.630795;1;7;s7x8516
8517;14.573159;49.760526;1;25;s25x8517
8518;18.328773;54.207561;1;16;s16x8518
8519;23.09959;50.455242;1;16;s16x8519
8520;22.50901;49.322066;1;30;s30x8520
8521;18.628385;51.7334;1;17;s17x8521
8522;18.640791;50.654748;1;14;s14x8522
8523;24.034053;49.148627;1;12;s12x8523
8524;16.205571;54.65447;1;22;s22x8524
8525;17.311165;50.292251;1;11;s11x8525
8526;19.177497;53.193128;1;25;s25x8526
8527;20.170796;51.688538;1;24;s24x8527
8528;14.396953;49.479252;1;17;s17x8528
8529;19.366863;51.811072;1;26;s26x8529
8530;19.372443;50.998724;1;29;s29x8530
8531;17.844544;51.88133;1;16;s16x8531
8532;18.707445;50.408761;1;17;s17x8532
8533;21.628245;53.174203;1;17;s17x8533
8534;20.14765;49.656014;1;13;s13x8534
8535;23.731492;50.331631;1;29;s29x8535
8536;18.230377;52.11304;1;6;s6x8536
8537;17.107382;50.770666;1;9;s9x8537
8538;21.347928;54.678759;1;17;s17x8538
8539;14.660797;49.682868;1;26;s26x8539
8540;22.125051;50.795465;1;22;s22x8540
8541;16.002499;54.551214;1;21;s21x8541
8542;22.118806;52.995671;1;7;s7x8542
8543;17.586076;54.170952;1;10;s10x8543
8544;23.022432;51.285477;1;10;s10x8544
8545;23.520902;52.755981;1;13;s13x8545
8546;19.015926;51.162006;0;10;s10x8546
8547;17.065742;53.085555;1;30;s30x8547
8548;17.550519;50.257278;1;5;s5x8548
8549;17.266537;54.174442;1;8;s8x8549
8550;16.175867;50.242802;1;21;s21x8550
8551;21.344146;49.238255;1;29;s29x8551
8552;21.001105;50.396083;1;15;s15x8552
8553;19.856387;53.942428;1;21;s21x8553
8554;21.651844;53.852092;1;24;s24x8554
8555;20.262466;53.8084;1;10;s10x8555
8556;19.140968;53.00553;1;5;s5x8556
8557;23.297623;52.49784;1;12;s12x8557
8558;22.443804;50.964965;1;24;s24x8558
8559;19.699615;52.756801;1;26;s26x8559
8560;15.443808;52.128849;1;9;s9x8560
8561;22.14813;51.037029;1;11;s11x8561
8562;20.41276;49.360844;1;28;s28x8562
8563;20.839014;52.81305;1;16;s16x8563
8564;19.769024;50.854193;1;28;s28x8564
8565;20.230869;50.003888;1;22;s22x8565
8566;21.000761;51.927706;1;14;s14x8566
8567;16.942342;52.145695;1;10;s10x8567
8568;14.686873;53.039859;1;5;s5x8568
8569;18.10354;49.188315;1;26;s26x8569
8570;20.106081;52.850559;1;9;s9x8570
8571;17.311162;51.390731;1;7;s7x8571
8572;18.759721;50.389816;0;16;s16x8572
8573;21.217734;54.277077;1;20;s20x8573
8574;17.126198;52.827921;1;17;s17x8574
8575;23.431729;52.274854;0;14;s14x8575
8576;18.232074;49.94542;1;5;s5x8576
8577;21.793902;50.270018;1;24;s24x8577
8578;23.241799;49.022252;1;17;s17x8578
8579;14.187563;52.915559;1;17;s17x8579
8580;14.368933;49.547349;1;14;s14x8580
8581;23.418285;54.518657;1;9;s9x8581
8582;22.412268;51.552394;1;21;s21x8582
8583;22.099616;50.364199;0;18;s18x8583
8584;15.595367;53.852096;1;25;s25x8584
8585;23.423843;49.280561;1;25;s25x8585
8586;16.763963;54.665535;0;27;s27x8586
8587;16.449078;50.238589;1;23;s23x8587
8588;19.06767;52.763222;1;16;s16x8588
8589;17.35436;50.494877;1;26;s26x8589
8590;21.524269;53.625323;1;27;s27x8590
8591;14.102431;51.561998;1;11;s11x8591
8592;19.785334;54.64964;1;26;s26x8592
