id;PESEL;Imię;Nazwisko;Czy nadal pracuje;Data Zatrudnienia
3984;651227257254;LIDIA;WROBEL;0;16-11-2017
3985;830322851316;VALERII;KACPERSKI;0;29-09-2019
3986;521015199557;LUKASZ;BIENKO;1;31-12-2016
3987;931107642714;BRONISLAW;BUCZYNSKI;1;01-03-2016
3988;891204392033;WOJCIECH;SIMON;0;28-06-2018
3989;791210204017;ZDZISLAW;LUDWICKI;0;02-02-2017
3990;840214762128;EDWARD;KOSIBA;0;24-05-2018
3991;530818401545;GENOWEFA;CHOWANIEC;0;14-10-2016
3992;610826916177;YEVHENII;KALA;1;13-07-2018
3993;560425727398;MARYNA;STYCZEN;1;01-10-2018
3994;500407109153;JANUSZ;DANILUK;1;01-07-2017
3995;811125723702;SABINA;KOBYLANSKA;0;04-06-2018
3996;570920139272;DANIELA;LABECKA;0;14-01-2017
3997;740808153576;VLADYSLAV;WOJDAK;1;09-07-2016
3998;550626769888;MILOSZ;MINKIEWICZ;1;06-09-2019
3999;850128854744;MATYLDA;CYGANEK;0;24-09-2016
4000;670217969347;YURII;KONIECZKA;1;28-04-2019
4001;631113226669;VASYL;MACH;1;22-08-2017
4002;560207212031;ADAM;SUDER;1;03-03-2017
4003;820809353508;RAFAL;WLOCH;0;10-11-2016
4004;740418927981;TARAS;LOJKO;1;24-02-2019
4005;880223370080;SEBASTIAN;WALCZYK;1;29-08-2019
4006;850301148724;VIOLETTA;FLAK;1;14-09-2018
4007;870108542701;ANDZELIKA;KULCZYCKA;1;24-07-2019
4008;870325578729;ERNEST;JOZWICKI;0;30-01-2016
4009;640920694615;PIOTR;MATUSZCZAK;0;23-12-2017
4010;640706577432;MAGDALENA;PIROG;0;02-10-2019
4011;940709523497;WLADYSLAWA;SKOCZEK;0;10-01-2019
4012;660702121725;PETRO;KULIKOWSKI;0;10-02-2019
4013;860921573218;WOJCIECH;KOCZOROWSKI;0;27-06-2016
4014;630104461386;JEDRZEJ;ZYLINSKI;0;17-03-2017
4015;600812909438;JULITA;STEC;0;16-02-2018
4016;620717286012;LAURA;DATA;0;12-09-2019
4017;800629372912;GRACJAN;STACHURA;0;17-02-2016
4018;790304939278;TATIANA;BRZOZOWSKA;0;02-05-2017
4019;900706883876;LECH;POBLOCKI;0;19-07-2019
4020;800301317241;ADRIAN;HOFFMANN;1;11-01-2018
4021;760204564225;LEON;KOBYLARZ;1;31-08-2016
4022;830717997095;ZANETA;FERENS;0;22-10-2019
4023;680221552285;ADRIANA;KWIATKOWSKA;1;02-07-2019
4024;581207436816;CZESLAWA;SOWA;0;19-07-2019
4025;640506462824;EDWARD;BULA;1;23-07-2018
4026;750905225371;OLEKSANDR;KALINSKI;1;19-09-2016
4027;760204249514;NATAN;FOJCIK;0;09-06-2016
4028;500728633949;VIKTOR;GORALSKI;1;02-12-2018
4029;630114906918;DANYLO;BAZYDLO;0;04-11-2019
4030;960819160451;WIESLAW;CEBULSKI;0;15-11-2016
4031;610323146111;RAFAL;PACULA;0;13-08-2018
4032;880715867489;KACPER;PRZYLUCKI;1;30-10-2019
4033;610404578164;MAKSYMILIAN;GAWIN;0;16-02-2017
4034;840323788766;JEDRZEJ;ZWIERZCHOWSKI;1;03-01-2016
4035;610809179434;MARIANNA;BEDKOWSKA;1;27-01-2018
4036;891031653116;RYSZARD;NOVIKOV;1;01-10-2016
4037;520908123648;KARINA;NAJDEK;1;13-03-2017
4038;590301569480;LUKASZ;AKSAMIT;1;13-12-2017
4039;960707135071;NIKODEM;SIECINSKI;0;26-02-2017
4040;900525988727;ANDREI;SKORUPKA;1;25-02-2017
4041;580929745573;ZUZANNA;KROK;1;03-03-2017
4042;590411084140;MATEUSZ;KARPIEL;1;15-05-2018
4043;500823254729;DZMITRY;KAZIMIERSKI;1;24-08-2018
4044;950728645020;JAN;SKIBINSKI;1;01-12-2019
4045;591121534321;ERYK;GRAD;0;20-04-2018
4046;770822256107;IRENEUSZ;SUSZYNSKI;0;26-05-2017
4047;580227600324;DARIA;KIELKOWSKA;1;28-02-2019
4048;651118960585;TYMOTEUSZ;WERESZCZYNSKI;1;12-11-2018
4049;711024915545;KAJETAN;LABUDA;1;06-10-2017
4050;830627855907;GRACJAN;ADAMOWICZ;0;06-02-2018
4051;831116190200;ADRIANA;DZIWISZ;1;29-03-2019
4052;900503097211;ROMAN;SWATEK;0;19-01-2019
4053;641007632573;MARCEL;RAFALSKI;0;03-07-2018
4054;570606234125;MAKSYM;SZCZEPANIUK;1;08-10-2017
4055;860221674149;AMELIA;BIALAS;0;19-01-2019
4056;941213676117;REMIGIUSZ;GOLEK;1;02-07-2017
4057;780907236664;BARTLOMIEJ;GAWORSKI;1;16-04-2016
4058;851230319402;KARINA;BABIUCH;1;03-12-2016
4059;580130907077;KACPER;DWORAK;0;05-05-2018
4060;701107222811;STEFAN;MATURA;0;27-12-2019
4061;641231067861;FILIP;TCHORZ;1;25-08-2016
4062;680909530383;MAKSYMILIAN;LAS;0;27-01-2017
4063;590728648294;PAWEL;MADERA;1;12-05-2019
4064;900125787077;YEVHENII;MAJCHEREK;1;21-12-2019
4065;741204912702;PRZEMYSLAW;STEFANIUK;0;22-12-2018
4066;870312326424;JOZEF;RADKIEWICZ;0;24-08-2019
4067;610122670142;VALERII;KORYTKOWSKI;0;21-11-2017
4068;950222422542;DMYTRO;KUCHER;0;05-05-2017
4069;670417148922;ZENON;KOSNIK;1;09-05-2019
4070;870705417040;BOZENNA;BOGUS;0;11-09-2019
4071;700905964793;DANIELA;WOLOCH;1;13-03-2018
4072;890613495770;MALGORZATA;GROCHOLSKA;1;07-01-2017
4073;680105866278;SEWERYN;GONERA;0;24-06-2016
4074;860828067829;DANYLO;RYLKO;1;16-09-2019
4075;550805692534;ROMUALD;SIEKIERSKI;1;01-05-2016
4076;831231233253;ROMUALD;ZMUDZINSKI;0;22-05-2018
4077;580601686544;WLADYSLAWA;NOWIK;0;18-07-2018
4078;690220533104;ANTONINA;WYSOCKA;1;12-09-2018
4079;561223762697;ALEX;KUCAB;0;19-09-2016
4080;541114747829;BARBARA;TWORKOWSKA;0;21-10-2016
4081;870113022169;SYLWESTER;DLUZNIEWSKI;0;22-06-2017
4082;650423995661;JULIAN;DMOCHOWSKI;1;03-08-2019
4083;870416265732;BARTLOMIEJ;SUPEL;1;07-03-2018
4084;541122675238;BARTOSZ;URYGA;0;21-05-2019
4085;711126641313;OLEKSII;CHRUSZCZ;0;04-03-2016
4086;870430407875;TYMON;OSTAFIN;1;12-11-2018
4087;541225789727;DAWID;BLAUT;1;28-10-2016
4088;890607208862;YEVHENII;MENCEL;0;04-06-2018
4089;801109283694;PAULINA;POPIELA;0;04-06-2019
4090;800703425291;JAROSLAW;BERGER;0;23-03-2019
4091;940117844688;PRZEMYSLAW;KULINSKI;0;02-09-2019
4092;511127017436;BOHDAN;PIETRYKA;1;04-10-2017
4093;840627833520;NORBERT;SIENKIEWICZ;0;28-07-2016
4094;780618044233;ANASTAZJA;ZDROJEWSKA;1;21-01-2019
4095;830827983676;SEBASTIAN;SLOBODIAN;1;06-10-2017
4096;950407148107;IZABELA;SOBIERAJSKA;0;03-05-2018
4097;761228019823;MARIANA;FRONC;1;06-11-2016
4098;580124045534;PAVLO;OLEJNICZAK;0;26-12-2017
4099;920209444065;ILLIA;KAROLCZAK;1;31-12-2019
4100;640503442065;FRANCISZEK;ZARZECKI;0;25-04-2017
4101;530306302505;BOGUMILA;MROWINSKA;0;25-03-2016
4102;640912631506;CEZARY;MALARCZYK;0;09-12-2019
4103;840908623689;LENA;GRZES;1;28-10-2018
4104;870219396569;VIKTORIIA;CIESLAR;0;09-02-2018
4105;690210958667;YANA;PRZYDATEK;1;12-12-2018
4106;880330866614;ANASTAZJA;JESIONOWSKA;0;21-11-2019
4107;840121131576;EDMUND;DUDZINSKI;0;31-01-2017
4108;901224382597;SERHII;KOCHANOWICZ;1;25-09-2018
4109;800526116236;YELYZAVETA;CHMARA;0;11-12-2018
4110;650621297407;MARCIN;KULIS;1;09-10-2017
4111;901002407275;VITALII;GUMIENNY;1;12-04-2019
4112;700624224566;MARIA;RICHTER;1;21-02-2016
4113;610917809346;MICHALINA;MIZERA;1;19-02-2019
4114;580731538936;OLEKSII;RADZIEJEWSKI;1;06-07-2019
4115;930623081102;ZDZISLAWA;SICINSKA;0;04-09-2017
4116;740623072178;TYMON;BULAK;0;04-08-2017
4117;630329021660;ANTON;LINDNER;1;11-12-2017
4118;550917626451;BRUNO;ZIOLO;0;09-02-2018
4119;701014288773;PATRYK;MLODZINSKI;0;03-04-2019
4120;651220209421;NINA;GLAB;1;25-03-2017
4121;590103532087;NATALIA;ZLOBINSKA;0;01-04-2018
4122;540321387404;OLEH;WOJTCZAK;1;03-02-2016
4123;840726271643;PETRO;ZIMNY;0;11-10-2019
4124;510401760967;VERONIKA;JURAS;0;13-04-2019
4125;640712277969;SARA;SIEMASZKO;1;23-07-2016
4126;710108813091;OSKAR;WOJCIAK;0;22-07-2019
4127;680311602981;GABRIEL;OWSIANKA;1;12-08-2017
4128;930109539560;MARCIN;SAMSEL;0;12-01-2017
4129;640518410228;IRENA;KRAJ;0;02-06-2017
4130;580414614662;SIARHEI;KACZOREK;0;12-09-2018
4131;681124817932;WLODZIMIERZ;DEJA;0;17-06-2019
4132;760603320485;PATRYK;KUKIELKA;1;25-01-2019
4133;530307261480;DANIEL;KULPINSKI;0;31-08-2018
4134;701119877661;KAROL;MICHALEK;1;16-02-2016
4135;910116773564;PETRO;DULEWICZ;1;18-11-2019
4136;700126457202;ALFRED;KLOC;1;12-08-2019
4137;900802155763;WITOLD;KOZICKI;0;28-09-2016
4138;590417464649;BOGUMIL;SLIWKA;0;07-09-2016
4139;961026553615;SLAWOMIR;SZPAKOWSKI;0;22-07-2017
4140;760113199788;OLIWIER;BARCZYNSKI;1;05-06-2019
4141;531130096141;HELENA;CZERWINSKA;1;03-09-2016
4142;570130369823;ALONA;STOLOWSKA;1;10-04-2017
4143;710624339633;HENRYK;BARANIECKI;1;13-06-2017
4144;940730868653;CZESLAWA;ZUK;1;10-02-2019
4145;920810660452;ZANETA;MOTYL;0;14-03-2019
4146;580417721336;INNA;CHRZASZCZ;0;23-11-2019
4147;810103550083;NELA;CHRUSCIEL;1;01-06-2019
4148;740502229291;JOZEFA;RZECZKOWSKA;1;22-11-2017
4149;550728708792;RADOSLAW;KOHUT;1;11-11-2019
4150;970302991935;LILIIA;PRZYBYLO;0;03-07-2017
4151;700716742642;TARAS;RABIEGA;1;06-08-2019
4152;640616293496;DIANA;WAWRO;0;29-03-2019
4153;950410280874;ZBIGNIEW;MACKIEWICZ;1;19-06-2016
4154;930608670099;KAROL;CZERWIK;0;20-02-2018
4155;820522598544;ALICJA;CZERNIAWSKA;0;02-07-2017
4156;690222680681;VIKTORIIA;MIELNICZEK;0;29-09-2017
4157;600707181263;MARIUSZ;FILIPIAK;1;09-09-2017
4158;850928206459;JAKUB;KUNC;0;06-06-2019
4159;750921906683;HUBERT;SALAMON;0;10-08-2019
4160;880223835017;LEOKADIA;KAMIONKA;0;17-12-2017
4161;520926359161;TOMASZ;DZIEKONSKI;1;21-03-2018
4162;790503719006;LIUBOV;KAJDA;0;31-03-2017
4163;571120874290;TARAS;STRZYZEWSKI;0;31-03-2017
4164;721129110562;YURII;LASZCZAK;1;30-01-2017
4165;860120836364;HUBERT;ZUCHOWSKI;0;27-11-2018
4166;660922746813;DAWID;WAWRZYNIAK;1;04-02-2019
4167;660104062457;DANYLO;MIELEWCZYK;0;13-06-2019
4168;851117776799;WOJCIECH;JUSZCZYK;0;24-11-2019
4169;621013990622;GRZEGORZ;DYBEK;0;27-06-2018
4170;620528667640;GABRIEL;FLIS;0;31-10-2016
4171;941203508093;ZENON;GRYGIEL;1;03-05-2018
4172;820714804064;KINGA;PRUSINSKA;1;23-05-2019
4173;900705221773;ZANETA;PIWONSKA;1;30-04-2016
4174;871105549336;HALYNA;MARKOWICZ;0;29-04-2016
4175;760111300408;DAMIAN;MICHALEC;0;27-01-2018
4176;770301136790;IZABELLA;CHABAN;0;15-11-2017
4177;540612657705;TADEUSZ;DOLEGA;0;09-01-2018
4178;520816076493;ANTON;SLABY;1;23-08-2016
4179;740811609719;ADRIAN;BLASZKOWSKI;1;20-06-2018
4180;950114047272;CZESLAW;MALINA;1;25-05-2018
4181;610108428585;ZBIGNIEW;SOBIESKI;1;10-09-2019
4182;941117200381;EDMUND;PYCH;0;29-05-2016
4183;810908497134;ANITA;KADZIELA;1;11-03-2016
4184;680730184453;MARYNA;ZORAWSKA;0;15-08-2017
4185;730826711417;PETRO;STASZEK;1;28-10-2017
4186;580608963591;DMYTRO;MAGNUSZEWSKI;1;12-07-2016
4187;730430016955;WIKTORIA;KARLINSKA;0;09-07-2018
4188;820105458698;LESLAW;GRZYWA;0;25-09-2018
4189;640812735318;ADRIANA;PRZESMYCKA;0;13-10-2017
4190;810611477722;SZYMON;PALA;1;19-04-2017
4191;960405275018;VERONIKA;STRYCZEK;0;02-09-2016
4192;880409128433;BRONISLAW;UMINSKI;0;03-12-2016
4193;800719074164;VITALII;LE;0;14-06-2019
4194;670813700715;NATAN;JASKIEWICZ;1;31-10-2019
4195;910821848194;ZDZISLAW;SIENICKI;1;08-02-2017
4196;931124577288;ALINA;JEDRYCHOWSKA;1;31-10-2016
4197;890707986909;SZCZEPAN;TRELA;0;22-12-2018
4198;730127342025;FABIAN;KRAWIECKI;0;19-12-2017
4199;790822430120;HELENA;BARTOSINSKA;0;01-07-2017
4200;841123848219;BOGUSLAW;OWSIAK;0;13-10-2018
4201;681003304250;WIESLAW;DUDKA;0;03-11-2016
4202;930204673134;NATALIIA;MIEKUS;1;14-03-2019
4203;530914638637;HUBERT;FIGARSKI;0;15-07-2018
4204;550712012351;LECH;FIRLEJ;0;22-02-2018
4205;861202621693;KLARA;SWITON;1;07-12-2017
4206;600920633237;ILLIA;OLCHAWA;0;27-10-2017
4207;970926488051;KALINA;KRUSZELNICKA;0;05-11-2019
4208;900109896708;MARIUSZ;ROZUM;1;27-09-2019
4209;721028649464;LILIIA;POPLAWSKA;1;28-08-2019
4210;530801221005;DMYTRO;NOCUN;0;12-09-2018
4211;930726534602;YANA;MIKULA;1;21-10-2017
4212;680131760959;RAFAL;SUROWKA;1;22-05-2016
4213;520711619542;MIKOLAJ;MAJDA;0;03-05-2016
4214;650821406292;EWELINA;DWORAK;0;25-02-2016
4215;770816164331;TADEUSZ;MURAWSKI;0;22-10-2016
4216;880819519778;HALINA;KAROLAK;0;16-09-2018
4217;851215396906;DIANA;JAMROZY;0;10-01-2019
4218;770219341644;SYLWESTER;SZAFRANSKI;0;21-05-2018
4219;700322456646;ANTONI;GURUNG;0;26-02-2017
4220;790107513168;MIA;BYKOWSKA;1;24-03-2018
4221;741016603334;YANA;KOLAKOWSKA;0;04-09-2018
4222;531213949637;JULIAN;ADAMOWSKI;0;14-03-2019
4223;641127690535;OLAF;PARK;0;19-12-2017
4224;971013386950;LIDIA;LICZNERSKA;0;03-06-2018
4225;561023019149;SLAWOMIR;WALIGORA;1;18-07-2016
4226;711001474532;TOBIASZ;BOROWKA;0;22-01-2019
4227;710228047767;DANYLO;TERLECKI;1;06-04-2016
4228;720331461700;EDWARD;SADKOWSKI;1;17-11-2019
4229;511206816721;MARCELINA;CHWALEK;0;21-07-2018
4230;620919223789;MALWINA;GRZYMKOWSKA;0;04-05-2017
4231;680907712131;PAULA;MARCINIEC;0;01-01-2016
4232;510802954146;TOBIASZ;WELNA;1;26-03-2018
4233;840123892877;MARIOLA;SMOLAK;0;21-02-2016
4234;940212590558;KRYSTYNA;KARASINSKA;0;05-06-2016
4235;890928611443;RAFAL;SWIDZINSKI;0;18-01-2016
4236;500413295725;ILLIA;KUBIAK;0;16-06-2018
4237;871212306871;VIOLETTA;KOPYCKA;0;21-09-2018
4238;760519568033;KAMIL;DOMAGALA;1;10-09-2019
4239;720108621761;BLAZEJ;MARCINISZYN;1;28-10-2016
4240;811125111104;MATEUSZ;ROMANOWSKI;1;26-03-2017
4241;570613473735;ARKADIUSZ;MASTERNAK;1;08-12-2018
4242;640321954447;ANTON;KOSZEWSKI;0;16-11-2019
4243;781102878523;DAMIAN;WIETRZYKOWSKI;0;14-11-2017
4244;640717478973;RUSLAN;FILIPIAK;0;14-10-2018
4245;590708338848;VOLODYMYR;KLASA;0;24-05-2018
4246;901111223394;STANISLAV;GRZESZCZAK;0;24-12-2016
4247;970915915482;LILIIA;WAWRZYNOWICZ;0;18-04-2018
4248;900218009220;STANISLAW;GORZKIEWICZ;1;13-02-2018
4249;850401481090;BERNARD;KULAWIAK;1;10-09-2018
4250;920330328427;MIKOLAJ;PIEKOS;1;29-06-2016
4251;910126624100;ANTONI;NAZAR;0;27-08-2019
4252;731013457789;KATERYNA;CUPER;1;21-11-2018
4253;660905534565;YANA;SZCZUCKA;1;22-01-2019
4254;930813110175;MARYNA;WAL;0;14-08-2017
4255;531207491407;ROBERT;GOMULKA;0;23-04-2019
4256;580623767243;ERYK;POTACZEK;1;16-02-2019
4257;530331453700;ARTUR;SKORUPSKI;0;16-09-2016
4258;601118146124;LESLAW;KARP;0;06-03-2017
4259;680913544994;BARTLOMIEJ;TABAKA;0;28-04-2017
4260;881128089700;ANATOLII;BIELAS;0;04-04-2016
4261;820205833269;YEVHEN;KURNIK;0;12-08-2018
4262;780306042973;OLAF;BAKALARZ;1;11-05-2019
4263;610210205958;MIROSLAWA;KNAPIK;0;21-01-2016
4264;500416101248;RENATA;DAWIDOWICZ;1;28-06-2018
4265;911009399545;DZMITRY;WASIK;0;24-04-2017
4266;541126455727;MALWINA;KUBICA;1;21-06-2019
4267;790204188336;YEVHEN;KRAINSKI;0;25-11-2016
4268;671025687087;DAGMARA;DUS;0;29-10-2017
4269;690917153816;VIKTOR;RYDZ;1;24-02-2018
4270;560422481695;ANETA;RYDZYNSKA;0;12-11-2017
4271;860211427517;EMIL;JANECKI;1;21-08-2016
4272;570121075424;AURELIA;ORZEL;0;13-10-2018
4273;941016365022;ZDZISLAW;CIEPLIK;0;30-04-2019
4274;580102311217;YANA;ZAPALSKA;0;24-08-2018
4275;560304252484;BOGUSLAW;KUBA;1;06-09-2018
4276;680223913945;JULIAN;ZIMON;0;29-10-2019
4277;910720073268;BOGUSLAW;DZIUBINSKI;1;10-04-2016
4278;720808949867;JAROSLAW;OLKIEWICZ;0;01-04-2017
4279;771129325409;IZABELLA;FUS;0;11-03-2017
4280;960805599917;ANIELA;ZALAS;1;03-12-2019
4281;691013907654;MARCELINA;PIWOWARSKA;1;16-11-2019
4282;920225598339;MATEUSZ;GARCZYNSKI;1;21-10-2016
4283;850520667575;IRENEUSZ;PIETRUSZEWSKI;1;01-09-2018
4284;530411753288;JULIAN;KORUS;1;29-01-2016
4285;641124054707;JAKUB;MACIEJCZAK;0;14-04-2019
4286;660412379942;EMIL;SEREMAK;0;26-01-2017
4287;911116670971;ANETA;BIESIADA;0;28-11-2016
4288;550807433675;BOGUMIL;MARCISZ;1;20-07-2018
4289;600601971023;YAROSLAV;SUDER;1;01-02-2016
4290;531029322828;MICHALINA;WARZYNSKA;1;08-05-2017
4291;971206405136;OLIVIA;BURZA;1;24-11-2018
4292;750502752321;ALEX;GRAF;0;02-05-2018
4293;880524435253;SERHII;SWIETLIK;1;23-08-2019
4294;640210833990;MARIKA;KRYNSKA;0;09-07-2019
4295;620127248017;NINA;ALEKSANDROVA;0;04-07-2016
4296;621117574696;FRANCISZEK;MIRGA;0;08-03-2016
4297;710514788283;ANGELIKA;MOTYL;1;02-06-2019
4298;770831296892;YAROSLAV;KUSIAK;0;30-10-2017
4299;500205424452;JANINA;PONOMARENKO;1;11-05-2017
4300;590924853418;IVANNA;GALKOWSKA;1;04-09-2017
4301;740118262039;ZOFIA;PABIS;0;19-07-2017
4302;660719283815;STEFAN;SOCHA;0;27-04-2016
4303;780108676190;GRACJAN;RUCKI;0;16-02-2018
4304;970619136221;ZBIGNIEW;KIEDROWICZ;1;17-03-2019
4305;911025892991;OLEKSANDRA;TOMKOWIAK;0;18-10-2018
4306;691227148010;RAFAL;KURA;0;08-06-2017
4307;900606802744;JAKUB;KOSMALSKI;0;05-09-2018
4308;511226749667;BORYS;GALAN;1;12-09-2016
4309;830715517590;NELA;SZELAG;1;03-11-2018
4310;960131122750;YURII;SIDOR;1;09-02-2017
4311;790103317742;EDWARD;LUDWIG;1;20-07-2016
4312;830627654037;SLAWOMIR;PAZIK;1;29-08-2019
4313;550108353843;ARKADIUSZ;SZYMCZAK;1;06-01-2018
4314;940719168165;BORYS;GRAD;1;29-12-2018
4315;941025595103;OLEH;TARASZKIEWICZ;1;08-05-2017
4316;860303605653;PATRYK;WCISLO;0;24-02-2019
4317;701002720578;ALIAKSANDR;SLIZ;0;19-10-2018
4318;730129013167;RUSLAN;JAGIELA;1;23-09-2016
4319;591025865958;PAWEL;TATARA;1;10-03-2016
4320;930528394476;ANTONI;MICHNO;1;10-11-2018
4321;810326452103;BARTOSZ;WORONOWICZ;0;04-04-2017
4322;520210635357;BOGUMIL;FEDEROWICZ;1;22-07-2019
4323;950315237230;ALAN;BORUC;1;09-04-2016
4324;781119869817;VALERIIA;PIATEK;0;15-07-2019
4325;760823132668;TADEUSZ;KALINOWSKI;0;05-09-2018
4326;501014874438;EMIL;POLCZYNSKI;1;03-07-2019
4327;770124193716;ZBIGNIEW;HERMANOWICZ;0;16-11-2019
4328;510614763415;BOZENA;SANECKA;0;02-09-2016
4329;930813615075;ALBERT;CZAJKA;0;19-07-2016
4330;820705828849;JOACHIM;BAJOREK;1;11-07-2017
4331;770522312086;YAROSLAV;OCHOCKI;0;15-04-2019
4332;530216520233;SERHII;BRYS;0;11-05-2017
4333;781012639942;BARTOSZ;FIREK;1;26-11-2016
4334;630608524284;BOGDAN;KOS;0;03-03-2016
4335;861012805252;PRZEMYSLAW;CZECHOWICZ;0;16-12-2017
4336;630105891495;ELZBIETA;GALCZYNSKA;1;11-03-2018
4337;931010302420;ARTUR;ZAMBRZYCKI;1;14-11-2018
4338;860309535656;JULITA;NARLOCH;0;29-08-2017
4339;640623704050;JAROSLAW;REGULSKI;0;15-05-2017
4340;810830958408;KAMILA;NIEWIADOMSKA;0;24-06-2019
4341;590728713292;BOLESLAW;KOBIELA;0;02-06-2018
4342;871208279504;KINGA;STANKIEWICZ;1;11-12-2019
4343;720624154217;BEATA;BASISTA;1;19-04-2017
4344;860123610543;AGNIESZKA;PALIWODA;0;05-03-2017
4345;860622998615;LESZEK;SIEKIERA;1;09-01-2019
4346;640214887177;ALICJA;ROSA;0;25-01-2019
4347;571103094970;IRENEUSZ;WIECHA;1;09-03-2019
4348;900317397458;LIUBOV;MICHALOWICZ;0;19-02-2017
4349;510913100736;VADYM;PIENKOWSKI;1;30-03-2019
4350;751230112183;IHOR;ORLOWSKI;1;08-07-2016
4351;780218699201;WIOLETA;SZPUNAR;1;27-10-2018
4352;971004209501;BARTOSZ;LUKASZYK;0;13-08-2016
4353;550318592286;MAGDA;STERNIK;1;25-10-2018
4354;610813620938;ADAM;KALKOWSKI;1;11-08-2017
4355;841013552858;IGNACY;BALICKI;0;11-03-2018
4356;800918082867;ZENON;KASPERSKI;0;03-05-2016
4357;660410082276;ADRIAN;BASTEK;0;09-09-2019
4358;731004942562;HENRYKA;JAROSZEWICZ;1;25-04-2016
4359;590905389316;FRANCISZEK;KUPCZAK;0;05-09-2017
4360;530916881595;MARIANNA;STEFAN;1;16-07-2018
4361;850120366402;ERNEST;SIWEK;1;08-05-2019
4362;500727129031;LUKASZ;JEDRZEJCZAK;1;23-07-2017
4363;900703490639;ADRIANA;SZCZESNIAK;0;15-09-2019
4364;790414260962;EMILIA;HOPPE;0;16-09-2016
4365;930611853963;MARCEL;KOSIBA;0;25-07-2019
4366;521209462596;VALENTYNA;BUDNIAK;0;19-09-2018
4367;650810835912;YURII;MELNYCHENKO;1;03-11-2018
4368;900505442473;ARTUR;JAROCH;1;17-12-2018
4369;690330018377;URSZULA;JAGODA;1;04-05-2018
4370;911209770025;EDYTA;KOSSOWSKA;0;15-12-2018
4371;520322836672;IRYNA;LENDZION;0;11-06-2019
4372;500501908208;KONRAD;GOLAN;1;23-03-2016
4373;960511178951;BLANKA;TALAGA;1;29-01-2018
4374;641204388428;MILOSZ;TYSZKO;0;25-05-2018
4375;901027872285;IZABELLA;KURZAWSKA;1;25-01-2018
4376;910726613805;ARTEM;KABALA;0;26-08-2018
4377;781022657023;BOGUSLAW;MAGDA;0;07-11-2017
4378;971008331484;HENRYK;TRZECIAK;0;01-10-2017
4379;940503731446;DZMITRY;BIEGAJ;0;21-06-2019
4380;611105141461;RUSLAN;SLOMIAN;0;08-05-2019
4381;550614879767;MIECZYSLAWA;BRODOWSKA;1;05-01-2016
4382;791226911354;MYKOLA;BOCHNIAK;0;07-12-2017
4383;810629699031;JULITA;LYSKAWA;1;18-04-2019
4384;780312901124;GABRIELA;CHODKIEWICZ;1;08-05-2019
4385;960216236654;WIESLAW;BLASZCZAK;0;06-06-2019
4386;971015671089;OLIWIER;KUZNIK;1;01-09-2017
4387;860805538462;JANINA;KONIECZKO;0;13-11-2018
4388;520522590830;GRZEGORZ;NIKITIN;1;08-05-2018
4389;870530689646;STEFAN;BANDURSKI;1;08-08-2019
4390;580523125373;WIKTOR;DEMCHUK;1;10-06-2016
4391;680121844024;IWONA;MAGDA;1;23-02-2017
4392;591006796770;BARBARA;POMYKALA;0;23-04-2017
4393;830718413139;TAMARA;WOS;0;12-05-2016
4394;880106949176;PAULINA;SWIERK;1;27-11-2019
4395;750117625364;MARZENA;KAMOLA;0;02-11-2017
4396;551212715856;JACEK;RACHWAL;1;28-12-2018
4397;630910338868;ALONA;TRAWINSKA;1;22-09-2017
4398;831102752276;LUKASZ;KSIEZOPOLSKI;1;23-04-2018
4399;531103514596;TAMARA;KLIMOWICZ;1;21-01-2018
4400;680906448555;VIOLETTA;LISTWAN;0;25-09-2018
4401;800327020031;NAZAR;NIEDZWIEDZ;1;24-08-2017
4402;760801612417;ERNEST;GROMALA;0;27-12-2018
4403;970206577632;MILOSZ;GROSZEWSKI;0;17-10-2016
4404;601127155863;NAZAR;MORAWSKI;0;27-02-2019
4405;890607269585;MARZANNA;KURZAK;1;05-06-2016
4406;880704571822;KORNELIA;PLUSA;1;12-10-2016
4407;791228020806;BOGUSLAW;MALARZ;1;25-09-2017
4408;500210069968;EMIL;CISZEK;1;03-06-2017
4409;631031300944;JADWIGA;BARCZAK;0;28-04-2019
4410;810115756992;MIECZYSLAWA;MATUSZEWSKA;1;18-02-2016
4411;810731707834;BEATA;POWALA;0;16-10-2019
4412;960720320089;LIDIA;JASZEWSKA;0;19-04-2018
4413;941122619981;FILIP;KRZYSZKOWSKI;1;01-04-2017
4414;680420424650;DOMINIKA;FRACZEK;1;08-12-2019
4415;610814320645;MARCIN;NIEWEGLOWSKI;0;25-05-2019
4416;950426426394;GRAZYNA;BOGUS;1;01-04-2017
4417;790802829010;POLINA;PISKORSKA;1;05-04-2016
4418;761127315049;LILIANNA;DZIUK;0;05-03-2018
4419;730321063708;BRYGIDA;MATUSZ;1;19-10-2017
4420;590109451065;ANTONINA;PIASTA;0;25-07-2019
4421;810206046850;VERONIKA;PETROVSKA;0;16-11-2018
4422;520226734899;OLEKSII;DRAGON;1;31-01-2018
4423;780913052312;STANISLAW;WLODARCZYK;0;30-03-2018
4424;600306502118;DAMIAN;BRODZIK;1;02-09-2019
4425;790520201415;NINA;STENCEL;0;08-03-2016
4426;730921001073;EWA;PIECHOWIAK;1;03-08-2019
4427;930101577759;VIKTOR;KONCZAK;0;02-11-2017
4428;760423692003;JOACHIM;HRYTSENKO;1;16-07-2019
